Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2013,2013,2013,4,0,3,Re-Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",1,No Quantity,,,,,,,5088,,,0
H3,2013,2013,2013,4,0,1,Import,275,State of Palestine,PSE,381,Italy,ITA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",1,No Quantity,,,,,9,,44,,,4
H3,2014,2014,2014,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,7916,,,,9226,,22364,,,6
H3,2014,2014,2014,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,276280,,,,271224,,383532,,,6
H3,2014,2014,2014,4,0,3,Re-Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,280,,,,275,,388,,,6
H3,2014,2014,2014,4,0,1,Import,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,7916,,,,9226,,22364,,,6
H3,2014,2014,2014,4,0,2,Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,223319,,,,219232,,310012,,,6
H3,2014,2014,2014,4,0,3,Re-Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,280,,,,275,,388,,,6
H3,2014,2014,2014,4,0,2,Export,275,State of Palestine,PSE,400,Jordan,JOR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,47916,,,,47039,,66517,,,6
H3,2014,2014,2014,4,0,2,Export,275,State of Palestine,PSE,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,5045,,,,4953,,7004,,,6
H4,2015,2015,2015,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,15243,,24209,,,4
H4,2015,2015,2015,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,191375,,267386,,,4
H4,2015,2015,2015,4,0,1,Import,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,15243,,24209,,,4
H4,2015,2015,2015,4,0,2,Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,165353,,231030,,,4
H4,2015,2015,2015,4,0,2,Export,275,State of Palestine,PSE,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,26022,,36357,,,4
H4,2016,2016,2016,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,10009,,24484,,,4
H4,2016,2016,2016,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,198234,,255723,,,4
H4,2016,2016,2016,4,0,1,Import,275,State of Palestine,PSE,100,Bulgaria,BGR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,4468,,13599,,,4
H4,2016,2016,2016,4,0,1,Import,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,5541,,10885,,,4
H4,2016,2016,2016,4,0,2,Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,,,198234,,255723,,,4
H4,2017,2017,2017,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,13651,,,,16290,,51145,,,6
H4,2017,2017,2017,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,4694,,,,4334,,5028,,,6
H4,2017,2017,2017,4,0,1,Import,275,State of Palestine,PSE,100,Bulgaria,BGR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,8067,,,,9778,,31731,,,6
H4,2017,2017,2017,4,0,1,Import,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,1018,,,,984,,1051,,,6
H4,2017,2017,2017,4,0,2,Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,4694,,,,4334,,5028,,,6
H4,2017,2017,2017,4,0,1,Import,275,State of Palestine,PSE,381,Italy,ITA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,4566,,,,5527,,18362,,,6
H4,2018,2018,2018,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,25906,,,,26421,,51097,,,6
H4,2018,2018,2018,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,124494,,,,126660,,132206,,,6
H4,2018,2018,2018,4,0,1,Import,275,State of Palestine,PSE,100,Bulgaria,BGR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,6235,,,,6607,,18289,,,6
H4,2018,2018,2018,4,0,1,Import,275,State of Palestine,PSE,208,Denmark,DNK,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,271,,,,298,,1136,,,6
H4,2018,2018,2018,4,0,1,Import,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,19394,,,,19509,,31648,,,6
H4,2018,2018,2018,4,0,2,Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,124494,,,,126660,,132206,,,6
H4,2018,2018,2018,4,0,1,Import,275,State of Palestine,PSE,724,Spain,ESP,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,5,,,,6,,23,,,6
H4,2019,2019,2019,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,47686,,,,50788,,124185,,,6
H4,2019,2019,2019,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,13257,,,,13542,,12126,,,6
H4,2019,2019,2019,4,0,1,Import,275,State of Palestine,PSE,36,Australia,AUS,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,14,,,,16,,63,,,6
H4,2019,2019,2019,4,0,1,Import,275,State of Palestine,PSE,100,Bulgaria,BGR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,1616,,,,1923,,7213,,,6
H4,2019,2019,2019,4,0,1,Import,275,State of Palestine,PSE,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,9826,,,,11688,,43845,,,6
H4,2019,2019,2019,4,0,2,Export,275,State of Palestine,PSE,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,13257,,,,13542,,12126,,,6
H4,2019,2019,2019,4,0,1,Import,275,State of Palestine,PSE,276,Germany,DEU,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,2,,,,2,,10,,,6
H4,2019,2019,2019,4,0,1,Import,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,36165,,,,37085,,72728,,,6
H4,2019,2019,2019,4,0,1,Import,275,State of Palestine,PSE,381,Italy,ITA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,61,,,,71,,324,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,78375,,,,79030,,159514,,,6
H4,2020,2020,2020,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,167984,,,,167187,,163967,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,32,Argentina,ARG,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,1999,,,,2079,,8307,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,100,Bulgaria,BGR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,1718,,,,1786,,7138,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,124,Canada,CAN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,1490,,,,1543,,6635,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,152,Chile,CHL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,14959,,,,15065,,26153,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,6134,,,,6375,,25833,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,48999,,,,49002,,71523,,,6
H4,2020,2020,2020,4,0,2,Export,275,State of Palestine,PSE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,167984,,,,167187,,163967,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,381,Italy,ITA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,1,,,,1,,7,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,724,Spain,ESP,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,3026,,,,3129,,13820,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,826,United Kingdom,GBR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,15,,,,15,,63,,,6
H4,2020,2020,2020,4,0,1,Import,275,State of Palestine,PSE,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,29,,,,29,,31,,,6
